time,ang_x_track,ang_y_track,ang_x_filt,ang_y_filt,ang_x_raw,ang_y_raw,watts,temp,ptu_cmd_x,ptu_cmd_y,elapsed
2018-06-04 13:44:03.590686,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.8,,,0.04198622703552246
2018-06-04 13:44:03.673648,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,0.12494802474975586
2018-06-04 13:44:03.785619,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,0.23691868782043457
2018-06-04 13:44:03.896814,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,0.3481142520904541
2018-06-04 13:44:04.008997,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,0.4602973461151123
2018-06-04 13:44:04.120998,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,0.5722982883453369
2018-06-04 13:44:04.232232,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,0.6835322380065918
2018-06-04 13:44:04.344316,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,0.7956159114837646
2018-06-04 13:44:04.440278,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,0.891578197479248
2018-06-04 13:44:04.553345,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,1.0046443939208984
2018-06-04 13:44:04.664679,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,1.1159789562225342
2018-06-04 13:44:04.775648,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,1.2269482612609863
2018-06-04 13:44:04.888618,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,1.3399181365966797
2018-06-04 13:44:05.002127,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.8,,,1.4534270763397217
2018-06-04 13:44:05.097114,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.8,,,1.5484135150909424
2018-06-04 13:44:05.208243,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,1.6595425605773926
2018-06-04 13:44:05.337348,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,1.7886481285095215
2018-06-04 13:44:05.447774,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,1.899073839187622
2018-06-04 13:44:05.544842,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,1.9961421489715576
2018-06-04 13:44:05.655858,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,2.1071577072143555
2018-06-04 13:44:05.752869,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,2.2041685581207275
2018-06-04 13:44:05.863848,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,2.315148115158081
2018-06-04 13:44:05.975042,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,2.4263415336608887
2018-06-04 13:44:06.089611,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,2.540910482406616
2018-06-04 13:44:06.200690,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,2.6519901752471924
2018-06-04 13:44:06.311621,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,2.762920618057251
2018-06-04 13:44:06.408579,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,2.8598785400390625
2018-06-04 13:44:06.519985,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,2.970285654067993
2018-06-04 13:44:06.631014,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,3.0823137760162354
2018-06-04 13:44:06.742323,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,3.1936228275299072
2018-06-04 13:44:06.855252,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,25.9,,,3.3065521717071533
2018-06-04 13:44:06.951226,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,26.0,,,3.402526378631592
2018-06-04 13:44:07.064169,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,26.0,,,3.5154683589935303
2018-06-04 13:44:07.175235,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,26.0,,,3.6265347003936768
2018-06-04 13:44:07.287163,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,26.0,,,3.7384629249572754
2018-06-04 13:44:07.414360,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,26.0,,,3.865659713745117
2018-06-04 13:44:07.526324,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,26.1,,,3.977623701095581
2018-06-04 13:44:07.639253,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,26.1,,,4.090553045272827
2018-06-04 13:44:07.750186,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,26.1,,,4.2014853954315186
2018-06-04 13:44:07.830175,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,26.1,,,4.281475067138672
2018-06-04 13:44:07.942644,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,26.1,,,4.393943548202515
2018-06-04 13:44:08.054358,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,26.1,,,4.505657434463501
2018-06-04 13:44:08.181291,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,26.1,,,4.632591009140015
2018-06-04 13:44:08.293232,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,26.1,,,4.744531869888306
2018-06-04 13:44:08.405199,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,26.1,,,4.856498718261719
2018-06-04 13:44:08.517132,0.366,-0.087,0.0,0.0,0.0,0.0,1.0,26.0,,,4.96843147277832
